condition,hours,seed,dt_ms,iei_ms,native_dt_ms,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n,signature_regression,signature_mle
refractory_1.0,3.0,102,24,1.8910873657552243,2,1.4873432694582447,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,False,False
refractory_1.0,3.0,102,32,1.8910873657552243,2,1.2672637482213107,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,False,False
refractory_1.0,3.0,102,48,1.8910873657552243,2,1.030860376691131,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,True,True
refractory_1.0,3.0,102,64,1.8910873657552243,2,0.7376718606782768,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,False,False
refractory_1.0,3.0,102,96,1.8910873657552243,2,0.5409604519774012,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,False,False
refractory_1.0,3.0,102,128,1.8910873657552243,2,0.3686131386861314,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,False,False
refractory_1.0,3.0,103,1,1.8782930252645218,2,0.0,4.348392888244725,0.8413093953500761,95451,1.0,1.8235115399524364,14,2.1293296307415392,0.794941774994655,-6075.949440985427,-55.16628224717526,0.07456477674558315,95451,False,False
refractory_1.0,3.0,103,2,1.8782930252645218,2,0.0,4.348392888244725,0.8413093953500761,95451,1.0,1.8235115399524364,14,2.1293296307415392,0.794941774994655,-6075.949440985427,-55.16628224717526,0.07456477674558315,95451,False,False
refractory_1.0,3.0,103,3,1.8782930252645218,2,0.7202512212142359,2.678959474940503,0.8175025974124593,49069,1.0,3.5471682732478755,26,1.485359622123033,0.33100578133203784,-1773.3188183367004,-16.04572806229121,0.06524121254799287,49069,False,False
refractory_1.0,3.0,103,4,1.8782930252645218,2,0.9773816888339004,1.3228300103212132,0.9948766452320104,25864,0.9592097123414784,6.729662851840396,114,1.3345980299565863,0.21062969040223123,4448.616241113117,46.371849773747506,0.00491853465167047,24809,True,True
refractory_1.0,3.0,103,5,1.8782930252645218,2,1.1106531950722325,1.3228300103212132,0.9948766452320104,25864,0.9592097123414784,6.729662851840396,114,1.3345980299565863,0.21062969040223123,4448.616241113117,46.371849773747506,0.00491853465167047,24809,True,True
refractory_1.0,3.0,103,6,1.8782930252645218,2,1.2108713733548608,1.3228300103212132,0.9948766452320104,25864,0.9592097123414784,6.729662851840396,114,1.3345980299565863,0.21062969040223123,4448.616241113117,46.371849773747506,0.00491853465167047,24809,False,False
