condition,hours,seed,policy,dt_ms,iei_ms,fit_min,fit_max,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n,ks_iid_p,lognormal_a,lognormal_b,lognormal_bound_hit,aic_powerlaw_minus_lognormal,signature_regression,signature_mle
homogeneous,0.25,102,fixed_10,10.0,53.936409155937056,3,30,0.16237774190485235,5.801048357616815,0.8749183092094196,11412,0.04372590255871013,1.2740974412898702,7,5.833797878663502,1.42508898545764,0.24474663383927364,0.08483754456594504,0.010222878335259145,499,0.305,2.086753544646852,1.3376044832938634,False,0.4787325472359498,False,False
homogeneous,0.25,102,selected_regression,96.0,53.936409155937056,1,30,1.4876923076923076,1.1154084430950486,0.816842194864341,1588,0.9672544080604534,9.15617128463476,78,0.7593332025434893,0.11657627542079507,-125.84498949636121,-9.671158368902404,0.10512709652952135,1536,0.005,-0.6115860209637886,0.42396355612172304,False,250.09386055015784,False,False
homogeneous,0.25,102,selected_mle,54.0,53.936409155937056,1,30,0.8666666666666667,2.476074480695871,0.8758633045208843,4055,1.0,3.5856966707768185,27,1.3880376127594456,0.32677907502721604,-674.1443675320355,-24.602593027301165,0.13921841618055703,4055,0.005,-0.4243684077984433,0.7422976779682825,False,1294.109634059896,False,False
homogeneous,0.25,103,iei_rounded,54.0,54.01234835355286,1,30,0.8443564356435643,2.5329622777133087,0.8527204774218285,4088,1.0,3.529843444227006,26,1.4034454128994458,0.3329418417874036,-662.3710916021857,-23.8119123774878,0.13959771612196664,4088,0.005,-0.395421035930364,0.7420712582337011,False,1282.8340647699406,False,False
homogeneous,0.25,103,iei_rounded,54.0,54.01234835355286,1,15,0.8443564356435643,1.8274510025258126,0.8661578268215564,4088,0.9936399217221135,3.529843444227006,26,1.1825031809733684,0.33211215386422877,-329.51461154932116,-15.49095745677487,0.09542948588675859,4062,0.005,-0.2669255804194569,0.6675375909005296,False,647.2464127750136,False,False
homogeneous,0.25,103,iei_rounded,54.0,54.01234835355286,1,59,0.8443564356435643,2.5329622777133087,0.8527204774218285,4088,1.0,3.529843444227006,26,1.521787944000403,0.33309607953839127,-863.1582790222811,-28.30319256268554,0.16732878835012044,4088,0.005,-0.4230928769653892,0.7569844716297226,False,1675.331998045789,False,False
homogeneous,0.25,103,iei_rounded,54.0,54.01234835355286,3,30,0.8443564356435643,3.361557341181125,0.9183551534828768,4088,0.5217710371819961,3.529843444227006,26,2.3708852531325117,0.34283073744998616,-118.43807088309752,-8.563029548787723,0.07802411941667542,2133,0.005,-1.910467990644254,1.165742132765798,False,225.84167395672375,False,False
homogeneous,0.25,103,fixed_10,10.0,54.01234835355286,1,30,0.15979629095800904,4.799794510506931,0.9253437512472855,11335,1.0,1.2730480811645346,7,2.9471820876544452,1.5395214666492207,-432.33337694365343,-19.165218051614733,0.0436466187483745,11335,0.005,0.8558910194253025,1.84955937124874,False,863.6018662816787,False,False
homogeneous,0.25,103,fixed_10,10.0,54.01234835355286,1,15,0.15979629095800904,4.799794510506931,0.9253437512472855,11335,1.0,1.2730480811645346,7,2.92186992775264,1.539521462613481,-414.8137151179434,-18.826229123858337,0.04132939302219174,11335,0.005,0.8559301477741571,1.8495148449581111,False,828.5648425921318,False,False
homogeneous,0.25,103,fixed_10,10.0,54.01234835355286,1,59,0.15979629095800904,4.799794510506931,0.9253437512472855,11335,1.0,1.2730480811645346,7,2.9548870214759138,1.5395214666492207,-436.7706633262654,-19.221750591962227,0.04441851079998993,11335,0.005,0.8558908556788122,1.8495595381897922,False,872.4764381153182,False,False
