condition,seed,control,jitter_ms,dt_ms,original_native,control_native,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n
mixed,109,jitter,4,10,5,5,1.0062402496099845,1.7576024423948102,0.9075200331961816,1110,0.9063063063063063,10.118018018018018,184,1.2918078944247835,0.23728719307664792,4.865243678209271,0.27164643888234374,0.06895981062807993,1006
mixed,109,jitter,20,5,5,5,0.5932109070673345,1.9413547277720937,0.9342377916073001,2565,0.9847953216374269,4.378557504873294,160,1.6155111735880876,0.3564858127866064,197.6410637289391,5.367060011648114,0.06462928650865002,2526
mixed,109,jitter,20,10,5,5,0.8277703604806409,1.7377604764284493,0.9266693579436156,1214,0.9176276771004942,9.251235584843492,184,1.4065462623052323,0.266208729848459,69.07413212882827,3.255202105097015,0.054022267570114635,1114
mixed,109,jitter,80,5,5,8,0.47777376219732565,2.1848218751520396,0.9188968353821079,3616,0.9917035398230089,3.1059181415929205,129,1.8275143350265086,0.47428418245160964,301.8284501929478,6.191998645265473,0.05489087883748078,3586
mixed,109,jitter,80,8,5,8,0.5775811209439528,1.9612518623104696,0.9353839606181165,2369,0.9772055719712959,4.740818910932883,230,1.6326638500214816,0.36331698198396944,193.81082550078753,5.446934977062476,0.049686330981433546,2315
mixed,109,jitter,80,10,5,8,0.6118721461187214,1.9020408055902678,0.9411564649562164,1900,0.9621052631578947,5.911052631578947,230,1.5891860603211345,0.3403931242687268,157.9432152761242,5.155828567359228,0.050893191339676735,1828
mixed,110,none,0,4,4,4,0.6109925293489862,1.8591916569472406,0.9555452177675953,2753,0.9832909553214675,4.715219760261533,219,1.555185604667967,0.3233921085405975,238.6562533104523,6.698002986114292,0.05530015064090821,2707
mixed,110,none,0,10,4,4,0.977818853974122,1.6342700016333334,0.90557822168129,1021,0.8805093046033301,12.714005876591576,219,1.2861412120729323,0.23245756395482575,14.548297831251508,0.8542857056493429,0.07853062105319403,899
mixed,110,shuffle,0,4,4,58,0.061295363778433753,5.650758362402754,0.9343006821880562,11865,1.0,1.0940581542351453,4,4.006362718790795,2.453735885951742,-136.57546215200995,-12.327198244445471,0.011841487679561058,11865
mixed,110,shuffle,0,10,4,58,0.1419030004110152,4.840360564682708,0.9463814089772514,10490,1.0,1.2374642516682555,7,3.074136831769705,1.6508025136308189,-337.62402102437926,-16.53413183905087,0.03717211525423225,10490
mixed,110,shuffle,0,58,4,58,0.8207091055600322,2.5193593292817114,0.8346593278606083,3871,1.0,3.3533970550245416,20,1.4426894946648314,0.3540212804949413,-638.5164197940956,-24.694204369052837,0.14373934019259987,3871
mixed,110,jitter,4,4,4,4,0.5769628099173554,1.9356465932061997,0.9588379314675225,2814,0.9850746268656716,4.613006396588486,219,1.5821300195880195,0.3412404485699915,204.76032115696185,5.859172273877298,0.06114130155061909,2772
mixed,110,jitter,4,10,4,4,0.9930313588850174,1.6834563584739366,0.8747023373240173,1019,0.8802747791952895,12.738959764474975,219,1.304778899531021,0.23792273555549504,18.98148151867587,1.0716941559778206,0.07080027800106337,897
mixed,110,jitter,20,4,4,5,0.5475974614687217,2.08627380738247,0.9414262159187864,3068,0.983702737940026,4.23109517601043,212,1.6686560052989012,0.37847526443543344,282.77121032180236,7.348018043046023,0.044827238419533955,3018
mixed,110,jitter,20,5,4,5,0.6026451983898793,1.9333385464363426,0.9505685999807547,2476,0.9725363489499192,5.2427302100161555,218,1.6164246515257243,0.3515586518015783,224.59571853898237,6.306574854792779,0.051670532551960024,2408
mixed,110,jitter,20,10,4,5,0.8296398891966759,1.7688369217665174,0.9158945392424838,1187,0.8980623420387531,10.935973041280539,219,1.4285744458797769,0.2769322442264439,59.57224430874315,2.914261822913986,0.06837156912471254,1066
mixed,110,jitter,80,4,4,7,0.45454545454545453,2.374103196798341,0.9441861731302533,4223,0.9912384560738812,3.073881127160786,194,1.842569593252792,0.49737097147720755,237.8372786879305,5.135679258784508,0.05493259290036745,4186
mixed,110,jitter,80,7,4,7,0.5720430107526882,1.9847117139376307,0.9521541495473793,2560,0.9734375,5.070703125,218,1.66442598762133,0.37488874005934525,242.2543883281508,6.756426373128984,0.04775310009274547,2492
mixed,110,jitter,80,10,4,7,0.6561232765612328,1.845760622487606,0.9186583144576622,1791,0.9469570072585148,7.247906197654942,225,1.5746982169749177,0.3287283267563168,169.7201341047311,5.935147221596861,0.05454374617864283,1696
mixed,111,none,0,5,5,5,0.6979236436704621,1.9176252103934286,0.9420153254849445,2261,0.9756744803184432,5.534276868642194,203,1.491720772980342,0.306626720383524,107.01085934163024,3.527414607224869,0.06673820419229937,2206
mixed,111,none,0,10,5,5,0.9637931034482758,1.5902225398618113,0.9122385441777368,1075,0.8986046511627906,11.64,205,1.2430587181486548,0.21678421706776368,19.02869631896248,1.0693009170711203,0.068591708897489,966
mixed,111,shuffle,0,5,5,59,0.07042772861356932,5.516399198623604,0.9442021182070881,11248,1.0,1.1124644381223328,5,3.8225108202707343,2.291695981703442,-132.31278212566676,-9.895196955897703,0.013714171569630285,11248
mixed,111,shuffle,0,10,5,59,0.13954963526799874,4.608188445800782,0.9462199454754944,10163,1.0,1.2312309357473188,7,3.101204087800019,1.6723527757268464,-305.26514572675546,-15.515871311993562,0.03515201690838987,10163
mixed,111,shuffle,0,59,5,59,0.8432835820895522,2.421895794036553,0.8720160995632078,3783,1.0,3.3076923076923075,21,1.4468788957433585,0.3599223888331595,-662.4648405916158,-25.590362238637727,0.15081069580288747,3783
mixed,111,jitter,4,5,5,5,0.6716710182767625,1.8237144470951403,0.9535962283654473,2326,0.9789337919174549,5.379621668099742,203,1.5035159328825163,0.30851219952079567,135.8808894737661,4.314005700684473,0.06016857390829916,2277
mixed,111,jitter,4,10,5,5,1.0798045602605864,1.5831734929099506,0.9054712313992312,1088,0.8979779411764706,11.500919117647058,210,1.2483790562000099,0.220603344368633,10.760356206926456,0.6169022812904403,0.07070873980130316,977
mixed,111,jitter,20,5,5,5,0.6305803571428571,1.9387157511384787,0.9636586975771934,2547,0.9799764428739693,4.9128386336866905,203,1.5869434545232632,0.34519366170118115,173.17923799456025,5.085166729761389,0.057960591689474816,2496
mixed,111,jitter,20,10,5,5,0.8387096774193549,1.6161675341394848,0.9227871072028513,1204,0.9061461794019934,10.392857142857142,207,1.3930541866678237,0.25552515701997824,89.35158503568366,4.225546036904539,0.0476436973794091,1091
mixed,111,jitter,80,5,5,7,0.4961748633879781,2.145487385969329,0.9687432839320805,3636,0.9892739273927392,3.4414191419141913,198,1.797840152727984,0.4585290801556601,283.85798098044194,6.223158757378893,0.055458921599139066,3597
mixed,111,jitter,80,7,5,7,0.5687789799072643,2.002599151431566,0.9348748395294488,2686,0.9784065524944154,4.6586001489203275,209,1.6662294044332864,0.37827734352974907,238.73010802681347,6.351116860378646,0.05961722788135482,2628
mixed,111,jitter,80,10,5,7,0.6139646869983949,1.9223367856538154,0.9388821383911928,1849,0.9491617090319091,6.767441860465116,208,1.5840165690378907,0.3439808298620315,120.52156987870877,4.280731690448548,0.0658948803373749,1755
mixed,112,none,0,4,4,4,0.6258811681772407,2.0706538360904676,0.934227838665282,2823,0.9844137442437123,4.411973078285512,194,1.599875599239466,0.360162355231329,127.63228658222818,3.756077984101444,0.06783176095263954,2779
mixed,112,none,0,10,4,4,1.0570469798657718,1.5034871050570222,0.9304107898558391,1063,0.8974600188146754,11.71683913452493,194,1.2343245833623637,0.21262529484931791,24.031101674647417,1.3972214642282363,0.06589165157660426,954
mixed,112,shuffle,0,4,4,58,0.05615453728661276,6.0518544883400684,0.9520651298792293,11451,1.0,1.0876779320583354,5,4.086530129879149,2.5181301274446115,-115.03189261179759,-10.536451040171382,0.010788820045136482,11451
mixed,112,shuffle,0,10,4,58,0.13943378220761318,4.8090361561427315,0.940978293791861,10120,1.0,1.2307312252964426,8,3.097418263479904,1.6741102575932754,-329.96163509711425,-16.502726555431728,0.037165651833000024,10120
mixed,112,shuffle,0,58,4,58,0.8203252032520325,2.5707212178632606,0.8602589514278087,3830,1.0,3.251958224543081,24,1.463838501795161,0.36739024724020586,-653.0968827956342,-24.47197777542383,0.1469799108385521,3830
mixed,112,jitter,4,4,4,4,0.5910687405920723,2.108302099665489,0.9350253529411192,2872,0.9850278551532033,4.336699164345404,194,1.5959209695814938,0.361622188776785,102.70861745077079,2.914728583986234,0.06589299010269284,2829
mixed,112,jitter,4,10,4,4,1.098360655737705,1.4870463370744489,0.9348405085594977,1065,0.895774647887324,11.694835680751174,194,1.2524531212643932,0.21583526552320653,35.574801795959026,1.9483064133464127,0.0709448785870137,954
mixed,112,jitter,20,4,4,5,0.5408970976253298,2.1041740114784364,0.9676957259277545,3153,0.987313669521091,3.9502061528702823,194,1.682736294883517,0.39973519466425267,184.54096821865875,4.6121928450918,0.06831241965544971,3113
mixed,112,jitter,20,5,4,5,0.5844875346260388,1.9456817702508247,0.9468420766225972,2574,0.9774669774669774,4.838772338772339,194,1.618000362763345,0.3562126521704979,207.623492740892,5.717149207494087,0.059904222447049515,2516
mixed,112,jitter,20,10,4,5,0.9013698630136986,1.6533816289718324,0.8354474335696237,1186,0.9080944350758853,10.50168634064081,194,1.358226502741699,0.2467295831687259,69.49142420934633,3.3325036665708514,0.05615275854218521,1077
mixed,112,jitter,80,4,4,7,0.446135831381733,2.278869444158312,0.9611405241829896,4375,0.9945142857142857,2.846857142857143,146,1.8708866014363412,0.49982410375706465,381.7837607423008,7.403954891070719,0.048290560087236534,4351
mixed,112,jitter,80,7,4,7,0.5355670103092783,1.9261172933518607,0.9134251071612497,2702,0.9789045151739453,4.609548482605478,192,1.682947357239593,0.38048177403391936,286.34336123715264,7.182327007835003,0.04745668055225005,2645
mixed,112,jitter,80,10,4,7,0.6333084391336818,1.9621102611564512,0.9271627729918637,1908,0.9544025157232704,6.527777777777778,194,1.6010595499889373,0.34409242313646704,168.72455572244166,5.801735220820919,0.047152248242349315,1821
mixed,113,none,0,4,4,4,0.6315255955397872,2.0489754004088763,0.9566950182836982,2811,0.9807897545357525,4.709000355745286,298,1.5922809940565568,0.3579482419443525,113.57589250596504,3.242331194248123,0.07144118334900751,2757
mixed,113,none,0,10,4,4,0.9447322970639033,1.5107930787272295,0.8905487471890905,1062,0.8888888888888888,12.464218455743879,298,1.2828822375578408,0.21840182492977556,66.30622141866301,3.617776490894392,0.05675640622715378,944
mixed,113,shuffle,0,4,4,57,0.059358789012671144,5.4553569273308264,0.9396338860189433,12112,1.0,1.0928830911492735,4,4.027992086667817,2.465232903075247,-116.57986955871198,-10.216762227281787,0.010615108429625875,12112
mixed,113,shuffle,0,10,4,57,0.15151821862348178,4.823212397451712,0.9009960097401326,10613,1.0,1.247243946103835,6,3.0425762980132394,1.6183160676497965,-330.59412691592365,-16.400991898675766,0.036486779241914125,10613
mixed,113,shuffle,0,57,4,57,0.8198558847077662,2.4359707024968835,0.8162235734054617,3954,1.0,3.347749114820435,20,1.4456702324114286,0.3547400164944532,-642.8273189988179,-24.656171989160494,0.1424063316733269,3954
mixed,113,jitter,4,4,4,4,0.6131645569620253,2.0556587918116045,0.9537496037906136,2854,0.9831814996496145,4.638051857042747,298,1.6119231920401642,0.3623423349649051,160.16486112088717,4.420311612005143,0.06923821552861537,2806
mixed,113,jitter,4,10,4,4,1.0596026490066226,1.501581907072732,0.8848803265266227,1069,0.8933582787652011,12.382600561272216,298,1.273077377597735,0.21458979417989937,69.18535893180204,3.7201830010019314,0.05320985651319693,955
mixed,113,jitter,20,4,4,5,0.5450490633363069,2.239754147288763,0.9449268200116538,3155,0.9854199683042789,4.195562599049128,284,1.6719852291181763,0.39998877478875916,136.12688428283013,3.579788654165998,0.06605184804167746,3109
mixed,113,jitter,20,5,4,5,0.6062176165803109,2.008734480787246,0.9318051060658205,2515,0.9769383697813121,5.263220675944334,298,1.5888320297353982,0.34889132963496217,151.2666790402434,4.507382673533041,0.0597454475354639,2457
mixed,113,jitter,20,10,4,5,0.8310055865921788,1.6016280741159497,0.9461314198751088,1158,0.8963730569948186,11.43091537132988,298,1.3967327137674044,0.2551160949972635,92.23071459162269,4.5007353505134855,0.05603614950861535,1038
mixed,113,jitter,80,4,4,7,0.4426973087390384,2.157914274001451,0.9689143746307207,4282,0.9929939280709948,3.0913124708080337,276,1.864166389050295,0.49350692666029794,390.23727008266235,7.630839480421753,0.05086705728603702,4252
mixed,113,jitter,80,7,4,7,0.5184994861253854,2.062184954391768,0.9609895816067618,2710,0.9763837638376384,4.88450184501845,293,1.6934605416106745,0.3909778059012665,253.72775581363672,6.865488788635122,0.048821114039278246,2646
mixed,113,jitter,80,10,4,7,0.6269662921348315,1.8649745650375509,0.9450650247690594,1936,0.9550619834710744,6.837293388429752,298,1.5884261438473626,0.33426495865088923,190.8876516238482,6.3160038840042425,0.045187782899128615,1849
mixed,114,none,0,4,4,4,0.6243550051599587,1.958424739989289,0.9470237624829457,2837,0.9820232640112795,4.575960521677828,297,1.5931623349767658,0.3501690134787465,178.68274642386476,4.836584530974073,0.07064219421981655,2786
mixed,114,none,0,10,4,4,0.9316666666666666,1.479634047305325,0.9295452360927363,1071,0.8916900093370682,12.121381886087768,297,1.2911822318968458,0.22250681218948665,61.92408645199326,3.3077049447342595,0.05305182401398961,955
mixed,114,shuffle,0,4,4,57,0.057172378164284485,5.170312233429135,0.9653795995331117,11932,1.0,1.0879986590680524,4,4.091618963073975,2.5147736184418363,-97.52106738223915,-8.470360937002292,0.00951100903783697,11932
mixed,114,shuffle,0,10,4,57,0.146650200679222,4.867541718817512,0.9434359658440633,10454,1.0,1.2418213124163,7,3.0590744729987183,1.6361353063266741,-335.66802251836555,-16.534573333197134,0.037059820753317374,10454
mixed,114,shuffle,0,57,4,57,0.8404,2.4413705176035476,0.8786276452759314,3870,1.0,3.3545219638242894,25,1.4365071415372963,0.3538784758979906,-671.9291818331506,-25.69054815943218,0.1476933789861853,3870
mixed,114,jitter,4,4,4,4,0.6093279839518556,1.991443751645178,0.9351440000948305,2881,0.9836862200624783,4.506074279763971,297,1.5858209502437557,0.3464570812772537,181.86988457202824,4.894644628201518,0.06244513235673027,2834
mixed,114,jitter,4,10,4,4,0.9834437086092715,1.4550358477432892,0.8902804612302475,1071,0.8916900093370682,12.121381886087768,297,1.291382455970167,0.2180066554759798,80.48220489902114,4.170437051152785,0.048942712298529034,955
mixed,114,jitter,20,4,4,5,0.5555555555555556,2.019606660658361,0.956615570211299,3164,0.9864096080910241,4.1030341340075855,297,1.6647484770013516,0.3782358120867818,277.4289164143853,6.7858570665512135,0.052599375674970805,3121
mixed,114,jitter,20,5,4,5,0.6036240090600227,1.968843251694439,0.9516567517411396,2507,0.9732748304746709,5.178300757877942,297,1.5938417964799907,0.3474963160646215,177.30317750684253,5.2022805755582,0.05790622426035558,2440
mixed,114,jitter,20,10,4,5,0.8717241379310345,1.554259394012957,0.9398519038540704,1134,0.8941798941798942,11.447971781305114,297,1.3718443254296577,0.24474730758878566,93.55626768443184,4.55290544549687,0.05569520318326998,1014
mixed,114,jitter,80,4,4,7,0.42618550551744705,2.358374340635854,0.9616100032033471,4319,0.9914332021301228,3.005788376939106,290,1.8736228945977285,0.5057075571030196,341.3194641604857,7.125436734660694,0.04788073365382961,4282
mixed,114,jitter,80,7,4,7,0.5416248746238717,1.9861151529083292,0.9210052804474914,2738,0.9751643535427319,4.741417092768444,297,1.7001525258970762,0.3866245440488544,310.0272553873145,7.94017753960151,0.04647566352195159,2670
mixed,114,jitter,80,10,4,7,0.6135849056603774,2.000840048174071,0.9392479677406578,1906,0.9485834207764953,6.81112277019937,297,1.6200706975355796,0.35535682174481975,158.7827760659273,5.35933362027011,0.053937392426721464,1808
mixed,115,none,0,5,5,5,0.618682021753039,1.8403869067553302,0.9137198170092169,2303,0.9756838905775076,4.972210160660008,228,1.5449303229855271,0.3175043743030047,205.5393738858926,6.2087252867318,0.05546033464322314,2247
mixed,115,none,0,10,5,5,0.916256157635468,1.549771394280026,0.9446428950046258,1083,0.9039704524469068,10.573407202216066,228,1.283529247676091,0.2243717046323785,44.915005062676,2.453854629660154,0.06984903156829936,979
mixed,115,shuffle,0,5,5,61,0.06667993630573249,5.178516196695314,0.9400361874007364,10376,1.0,1.1036044718581342,4,3.91126302547484,2.3657564008515797,-108.4368869132345,-9.523020335966113,0.011926502971734476,10376
mixed,115,shuffle,0,10,5,61,0.12969903463940943,4.099612826215991,0.9538101451368777,9408,1.0,1.2171556122448979,5,3.1639900370475598,1.723657746595717,-244.63693959710133,-13.700504205904053,0.03088602813902075,9408
mixed,115,shuffle,0,61,5,61,0.8003300330033003,2.548821970174827,0.8791413295354715,3634,1.0,3.151073197578426,22,1.4922013316146607,0.38172917270392126,-606.2577719482667,-23.323290194108516,0.14251465208476133,3634
mixed,115,jitter,4,5,5,5,0.6715189873417722,1.7916181326387275,0.9533066222297775,2289,0.9746614242027086,5.00262123197903,228,1.5414664087846166,0.31829621451664647,187.4355065283515,5.529888825749543,0.06017822500464565,2231
mixed,115,jitter,4,10,5,5,1.0338983050847457,1.6348209851369306,0.8952269156832929,1097,0.9051959890610757,10.438468550592525,228,1.2987638376127766,0.22943084797798508,46.63363294036375,2.5296154539705573,0.06687183492455051,993
